#WORD	ANIMATE	INANIMATE	MALE	FEMALE	NEUTRAL	SINGULAR	PLURAL
同比	0	0	0	0	0	2	0
来访者	1	0	1	0	0	1	1
部门	2	17	0	0	0	84	4
资源量	0	0	0	0	0	2	0
乔治＊ｗ＊布什	1	0	1	0	0	1	0
控	0	0	0	0	0	3	0
高烧	0	0	0	0	0	2	0
接	1	0	1	0	0	2	1
联秘	1	0	0	0	0	1	0
人性	0	0	0	0	0	2	0
年底	0	0	0	0	0	17	0
圣西蒙	1	0	1	0	0	1	0
部队	4	37	4	0	0	32	4
马若龙	16	0	16	0	0	16	0
准妈妈	1	0	0	1	0	1	0
新村	0	2	0	0	0	2	0
年度	0	0	0	0	0	9	2
放生	0	0	0	0	0	4	0
枝条	0	0	0	0	0	2	0
春天	0	0	0	0	0	2	0
元素	0	0	0	0	0	4	0
样品	0	0	0	0	0	1	0
后母	0	0	0	0	0	2	0
国策	0	0	0	0	0	3	0
厄立特里亚	0	2	0	0	0	2	2
一九九○年	0	0	0	0	0	1	0
腹地	0	0	0	0	0	3	0
科技厅	0	2	0	0	0	0	0
市民	15	6	8	0	0	22	9
实物	0	0	0	0	0	1	0
短信	0	0	0	0	0	12	0
共和党人	3	1	2	0	0	3	2
副所长	0	0	0	0	0	2	0
抗争	0	0	0	0	0	4	0
洪水	0	0	0	0	0	1	0
欧建明	1	0	1	0	0	1	0
荣圈	0	0	0	0	0	1	0
ｃｏｍｐｉｌｅ	0	0	0	0	0	1	0
换	0	0	0	0	0	0	0
完璧	0	0	0	0	0	2	0
原材料	0	0	0	0	0	2	0
果果	5	0	5	0	0	5	0
克罗维茨	1	0	0	0	0	1	0
新曲	0	0	0	0	0	2	0
留守	1	1	1	0	0	1	0
丽雅	2	2	0	0	0	2	0
娃娃们	1	0	1	0	0	2	1
字符	0	0	0	0	0	2	0
篆刻	0	0	0	0	0	6	0
沙利文号	0	0	0	0	0	1	0
期盼	0	0	0	0	0	1	0
中研院	0	9	0	0	0	7	0
ｔｕｃｓｏｎ？	0	0	0	0	0	1	0
大连市	0	6	0	0	0	6	0
施密特	3	0	1	2	0	3	0
省政府	1	1	0	0	0	1	1
简瑞璞	4	0	0	0	0	4	0
尊敬	0	0	0	0	0	2	0
解散	0	0	0	0	0	1	0
彼得霍顿	1	0	0	0	0	1	0
苗栗	0	1	0	0	0	1	0
母子	0	0	0	0	0	2	0
吉里德	0	1	0	0	0	1	0
硬盘	1	0	1	0	0	7	0
莫妮烈	1	0	0	0	0	0	1
动力	0	0	0	0	0	3	0
地产	0	0	0	0	0	5	0
会员	3	0	3	0	0	11	0
叶江川	2	0	0	0	0	2	0
后车厢	0	0	0	0	0	1	0
ｋｔｖ	0	0	0	0	0	4	0
李根朗	1	0	1	0	0	1	0
马英九	3	2	0	0	0	5	0
杨志远	2	0	0	0	0	2	0
地主	0	0	0	0	0	1	0
景象	0	0	0	0	0	1	0
奶爸	0	0	0	0	0	4	0
文化局	0	2	0	0	0	2	0
权宜之计	0	0	0	0	0	1	0
歼敌	0	0	0	0	0	1	0
虎虎	0	0	0	0	0	1	0
海报	0	0	0	0	0	1	0
租赁	0	0	0	0	0	2	2
来源	0	0	0	0	0	12	0
奥维蒂	10	0	0	10	0	10	9
黄埔江	0	3	0	0	0	3	0
企图	0	0	0	0	0	3	0
ｔｕｃｓｏｎ，	0	0	0	0	0	1	0
马英久	4	0	0	0	0	4	0
伤势	0	0	0	0	0	2	0
事故	0	0	0	0	0	45	0
准确性	0	0	0	0	0	1	1
雪撬	0	0	0	0	0	2	0
海拔	0	0	0	0	0	4	0
塌陷	0	0	0	0	0	4	0
武校	0	0	0	0	0	2	0
乔治·ｈ．ｗ·布什	1	0	0	0	0	1	0
拉萨	0	2	0	0	0	4	0
王金平	2	1	0	0	0	2	0
投产	0	0	0	0	0	6	0
争斗	0	0	0	0	0	1	0
郑冰	29	0	0	20	0	29	2
首领	0	0	0	0	0	2	0
无核化	0	0	0	0	0	2	0
矿业	0	1	0	0	0	0	0
阿福	2	0	0	0	0	2	0
禁飞	0	0	0	0	0	1	0
副主任	7	0	1	0	0	9	0
发现	0	0	0	0	0	16	0
挂	0	0	0	0	0	0	0
什里夫波特	0	6	0	0	0	6	0
林曾江	1	0	1	0	0	1	0
众议院	0	16	0	0	0	5	1
烈火	0	0	0	0	0	1	0
克里斯托夫·奈特	1	0	0	0	0	1	0
火箭	0	0	0	0	0	2	0
指	0	0	0	0	0	1	0
施政	0	0	0	0	0	2	0
按	0	0	0	0	0	1	0
捷运站	0	0	0	0	0	2	0
比对	0	0	0	0	0	2	0
什么的	1	0	1	0	0	2	1
语言所	0	3	0	0	0	0	0
黄玉文	3	0	3	0	0	3	0
乡间	0	0	0	0	0	2	0
路甬祥	2	0	0	0	0	2	0
传统	0	0	0	0	0	9	0
鸟类学家	0	0	0	0	0	2	0
雷达站	0	0	0	0	0	2	0
份子	0	0	0	0	0	7	0
情	0	0	0	0	0	10	2
祖国	14	32	0	1	0	46	6
交易	0	0	0	0	0	5	0
钟晴	2	0	0	0	0	2	0
安德鲁·赫西	1	0	0	0	0	1	0
在野者	0	0	0	0	0	1	0
罢免案	0	0	0	0	0	10	0
捐助款	0	0	0	0	0	1	0
wal-mart	0	1	0	0	1	0	0
山坡	0	0	0	0	0	1	0
柯西叶	1	0	0	0	0	1	0
总队	0	0	0	0	0	1	0
排水沟	0	0	0	0	0	2	0
守玉	0	0	0	0	0	1	0
拉姆斯菲尔德	62	9	62	0	0	62	0
李成玉	1	0	1	0	0	1	0
harvard	0	0	0	0	2	2	0
明天	0	0	0	0	0	19	0
明夫	4	0	1	0	0	4	0
佛罗雷斯塔市	0	1	0	0	0	1	0
那边儿	0	3	0	0	0	4	0
旭峰	0	3	0	0	0	0	0
王战	1	0	0	0	0	1	0
李吉金	2	0	0	0	0	2	1
联系	0	0	0	0	0	16	2
梁小略	1	0	0	0	0	1	0
凯歌	0	0	0	0	0	1	0
头目	0	0	0	0	0	1	0
费尔法克斯	0	1	0	0	0	1	0
柯裕棼	4	0	0	0	0	4	0
带有	0	0	0	0	0	1	0
星期三	2	0	0	0	0	13	0
王昌义	1	0	0	0	0	1	0
城建	0	0	0	0	0	3	0
魁北克	1	1	0	0	0	1	0
星期一	0	0	0	0	0	23	0
买气	0	0	0	0	0	3	0
比尔	1	0	0	0	0	1	0
工业区	0	0	0	0	0	4	0
您	120	1	18	5	0	195	1
案例	0	0	0	0	0	1	0
安玻	0	4	0	0	0	5	0
崭露头角	0	1	0	0	0	0	0
游泳池	0	0	0	0	0	4	0
示威	0	0	0	0	0	5	0
监狱	0	0	0	0	0	9	0
朱惠美	6	0	0	6	0	6	0
乔治·巴塔耶	3	0	1	0	0	3	0
人类学	0	0	0	0	0	2	0
患	1	0	1	0	0	1	0
苹果	0	0	0	0	0	2	0
世盟	0	2	0	0	0	2	0
花灯	0	0	0	0	0	1	0
年夜饭	0	0	0	0	0	9	0
你们	245	2	22	0	0	128	245
苏联人	2	0	2	0	0	2	2
失眠	0	0	0	0	0	2	0
雷·海德	3	0	2	0	0	3	0
悲	0	0	0	0	0	1	0
培养皿	0	0	0	0	0	2	0
航站楼	0	0	0	0	0	2	0
乡长	4	1	3	0	0	4	0
进出口权	0	0	0	0	0	2	0
琳达·哈密尔顿	5	0	0	5	0	5	0
罗宾逊	5	0	0	0	0	5	0
祈福版	0	0	0	0	0	2	0
深圳	0	55	0	0	0	54	3
时宜	0	0	0	0	0	2	0
建筑物	0	2	0	0	0	3	0
阿盛	1	0	1	0	0	1	0
苏宪何	2	0	0	0	0	2	0
会场	0	0	0	0	0	5	0
阪神	0	0	0	0	0	4	0
郭岱桦	4	0	0	4	0	4	0
桑德琳	1	0	0	1	0	1	0
后街镇	0	2	0	0	0	2	0
ｍａｓｓａｃｈｕｓｅｔｔｓ	0	0	0	0	0	1	0
壮老	14	0	14	0	0	14	0
十八世纪	0	0	0	0	0	2	0
散文集	0	0	0	0	0	1	0
茶农们	0	0	0	0	0	2	0
有的	0	0	0	0	0	3	0
发射器	0	0	0	0	0	3	0
户头	0	0	0	0	0	4	0
银子	0	0	0	0	0	1	0
修改	0	0	0	0	0	1	0
白文格	1	0	1	1	0	1	0
乡镇	0	1	0	0	0	2	0
胡江霞	1	0	0	1	0	1	0
特色	0	0	0	0	0	16	0
幼稚园	0	0	0	0	0	2	0
诗意	0	0	0	0	0	2	0
ｈｔｔｐ：／／ｓｅｏｈｅｌｐｅｒ．ｃｎ／ｓｅａｒｃｈ＿ｔｏｏｌｓ	0	0	0	0	0	2	0
星期五	0	0	0	0	0	29	0
怀	0	0	0	0	0	1	0
势力	1	0	1	0	0	2	1
菲律宾	0	74	0	0	0	74	0
柱顶	0	0	0	0	0	1	0
乌尔马尼斯	1	0	0	0	0	1	0
公务员	2	0	1	1	0	7	1
小孩儿	0	0	0	0	0	2	0
展室	0	0	0	0	0	1	0
也门	0	20	0	0	0	20	0
里程	0	0	0	0	0	2	0
迟浩田	10	0	3	0	0	10	3
云林	0	4	0	0	0	4	0
西湖	0	5	0	0	0	5	0
星期二	0	0	0	0	0	19	0
书法	0	0	0	0	0	7	0
伊扎特	1	0	1	0	0	1	0
性	0	0	0	0	0	4	0
拉马拉	0	4	0	0	0	4	0
地位	2	2	0	0	0	22	0
青竹丝	0	0	0	0	0	2	0
茂明	2	0	0	0	0	2	0
经贸厅	0	2	0	0	0	0	0
国际化	0	0	0	0	0	2	0
板桥	0	5	0	0	0	5	0
埃德	1	0	1	0	0	1	0
用户	1	0	1	0	0	11	3
晚会	0	0	0	0	0	2	0
首饰	0	0	0	0	0	3	0
承诺	0	0	0	0	0	12	0
荒山	0	1	0	0	0	1	0
总	3	0	0	0	0	3	0
侨胞们	1	0	1	0	0	1	1
部长	40	12	22	0	0	47	7
景观	0	0	0	0	0	2	0
设施	0	0	0	0	0	48	0
调制解调器	0	0	0	0	0	1	0
依迪斯·代比	1	0	1	0	0	1	0
流氓	0	0	0	0	0	1	0
霍彬	10	0	7	0	0	10	0
诊断仪	0	0	0	0	0	2	0
普京	107	0	51	0	0	106	5
索托马约尔	1	0	0	0	0	1	0
动向	0	0	0	0	0	1	0
滞留	0	0	0	0	0	1	0
后海	0	2	0	0	0	2	0
车站	0	0	0	0	0	5	0
罢免权	0	0	0	0	0	2	0
大禹	0	0	0	0	0	2	0
兴票	0	5	0	0	0	5	0
纳拉亚南	2	0	2	0	0	2	0
林美伦	4	0	0	4	0	4	0
老虎	0	0	0	0	0	1	0
看法	0	0	0	0	0	10	0
众议员	1	0	0	0	0	1	0
群体	5	0	5	0	0	10	4
五月	0	0	0	0	0	2	0
周报	0	0	0	0	0	1	0
懂	1	0	0	0	0	1	0
迪克＊切尼	3	0	3	0	0	3	0
瓦希德	3	0	0	0	0	3	0
福兰普利	0	2	0	0	0	0	0
光纤	0	0	0	0	0	1	0
长辈	0	0	0	0	0	2	0
起落架	0	0	0	0	0	2	0
杰克斯保瑞	0	3	0	0	0	3	0
古物	0	0	0	0	0	3	0
贝尔格莱德市	0	1	0	0	0	1	0
汉人	0	0	0	0	0	2	0
日伪军	0	3	0	0	0	0	0
沉船	0	0	0	0	0	1	0
劳务	0	0	0	0	0	3	0
蒂华纳	0	2	0	0	0	2	0
婴儿	0	0	0	0	0	2	0
分析	0	0	0	0	0	6	0
下游段	0	0	0	0	0	4	0
劳力	0	0	0	0	0	2	0
转移	0	0	0	0	0	5	0
演奏家	0	0	0	0	0	2	0
劳动	0	2	0	0	0	2	2
风气	0	0	0	0	0	6	0
金石	0	0	0	0	0	1	0
整治	0	0	0	0	0	4	0
邦交国	0	0	0	0	0	26	0
陆小芬	1	0	0	0	0	1	0
医药业	0	0	0	0	0	2	0
乙烯厂	0	0	0	0	0	2	0
人才	1	0	1	0	0	26	2
屋子	0	0	0	0	0	2	0
和平	0	0	0	0	0	16	0
九江市	0	1	0	0	0	1	0
储量	0	0	0	0	0	5	0
江现冰	4	0	4	0	0	4	0
柱子	0	0	0	0	0	1	0
发生	0	0	0	0	0	2	0
dreamer	5	0	5	0	0	5	0
水军	0	0	0	0	0	1	0
成就	0	0	0	0	0	12	0
加利福尼亚州	3	5	0	0	0	6	0
跳水	0	0	0	0	0	4	0
决策人	1	0	1	0	0	0	1
投资商	0	0	0	0	0	2	0
早年	0	0	0	0	0	7	0
李远哲	1	0	0	0	0	1	0
围堰	0	0	0	0	0	2	0
投资额	0	0	0	0	0	14	0
漫画家	1	0	0	0	0	1	0
电视部	0	2	0	0	0	0	0
成衣业	0	0	0	0	0	2	0
冯燕	3	0	2	1	0	3	0
公积金	0	0	0	0	0	4	0
碧波	0	0	0	0	0	1	0
年岁	0	0	0	0	0	4	0
亲民党	0	15	0	0	0	4	2
南昌港	0	0	0	0	0	2	0
突破	0	0	0	0	0	15	0
陆委会	0	19	0	0	0	0	0
水兵	0	0	0	0	0	1	0
示威者	5	0	4	0	0	10	7
姜义森	4	0	4	0	0	4	0
困境	0	0	0	0	0	6	0
誓言	0	0	0	0	0	2	0
岸上	0	0	0	0	0	2	0
psychoanalysis	0	3	0	0	3	3	0
无形	0	0	0	0	0	0	0
月之海	0	4	0	0	0	4	0
王言彬	1	0	0	0	0	1	0
赛德克人	0	0	0	0	0	1	0
郑观应	1	0	0	0	0	1	0
科斯图尼察	16	0	16	0	0	16	0
美铁	0	0	0	0	0	2	0
夹砂	0	0	0	0	0	1	0
检察官们	1	0	1	0	0	1	1
罗夫	5	0	5	0	0	5	0
奥姆真理教	0	2	0	0	0	2	0
萨达姆	16	0	11	0	0	16	0
oecd	0	0	0	0	2	2	0
小拧	1	0	1	0	0	1	0
九运会	0	0	0	0	0	2	0
打造	0	0	0	0	0	1	0
发射场	0	0	0	0	0	2	0
港人	0	1	0	0	0	3	0
业界	0	5	0	0	0	6	0
公章	0	0	0	0	0	4	0
吴在权	1	0	0	0	0	1	0
创新	0	0	0	0	0	6	2
工业化	0	0	0	0	0	0	0
民主党	0	33	0	0	0	12	1
桂冠	0	0	0	0	0	5	0
项目	1	0	1	0	0	340	9
发电	0	0	0	0	0	4	0
禁区	0	0	0	0	0	3	0
福冈	0	2	0	0	0	2	0
典礼	0	0	0	0	0	25	2
违法	0	0	0	0	0	1	0
特利·夏沃	2	0	0	2	0	2	0
揭幕	0	0	0	0	0	2	0
慧	3	0	0	3	0	3	0
叶德范	3	0	0	0	0	3	0
论文	0	0	0	0	0	8	0
作为	0	0	0	0	0	6	0
茶庄	0	1	0	0	0	1	0
前往	0	0	0	0	0	0	0
图利罪	0	0	0	0	0	2	0
幼子	0	0	0	0	0	1	0
仓库	0	0	0	0	0	12	0
所国	0	10	0	0	0	10	0
刀梯	0	0	0	0	0	3	0
体会	0	0	0	0	0	0	0
配套厂	0	0	0	0	0	2	0
西沃特	1	0	1	0	0	1	0
石冈	0	20	0	0	0	20	3
感	0	0	0	0	0	2	0
对方	4	1	3	0	0	12	1
肉瘤	0	0	0	0	0	1	0
单重光	2	0	0	0	0	2	0
响马	11	0	0	0	0	11	11
愁	0	0	0	0	0	1	0
报案人	1	0	1	0	0	1	0
批评	0	0	0	0	0	1	0
动员	0	0	0	0	0	2	0
查尔斯·舒默	1	0	0	0	0	1	0
圣保罗	0	2	0	0	0	2	0
意	0	0	0	0	0	1	0
工时案	0	0	0	0	0	2	0
雷堞霍夫	2	0	0	0	0	2	0
ｎｏｓｐｒａｗｌｔａ	1	0	1	0	0	1	1
作业	1	0	1	0	0	7	3
镇长	1	0	0	0	0	3	0
曾明娜	2	0	2	0	0	2	2
美容院	0	0	0	0	0	7	0
民选	0	0	0	0	0	1	0
罗奇	1	0	0	0	0	1	0
风波	0	0	0	0	0	7	0
北埔人	2	0	0	0	0	2	2
赳三尤寄夫	1	0	0	0	0	1	0
搜寻家	0	2	0	0	0	2	0
签证	0	0	0	0	0	6	0
炎黄子孙	0	0	0	0	0	5	0
光线	0	0	0	0	0	1	0
阿米迪奇	4	0	0	0	0	4	0
二战	0	0	0	0	0	3	0
礼拜六	0	0	0	0	0	11	0
同村	0	0	0	0	0	1	0
措施	0	0	0	0	0	79	2
黄河滩	0	2	0	0	0	2	0
支票	0	0	0	0	0	2	0
迈克尔·夏沃	1	0	1	0	0	1	0
纪念日	0	0	0	0	0	1	0
伯乐	1	0	1	0	0	1	0
吉尔曼	2	0	0	0	0	2	0
江西	0	19	0	0	0	19	0
解散权	0	0	0	0	0	2	0
雷沙德·卡普辛斯基	1	0	0	0	0	1	0
国中部	0	0	0	0	0	1	0
后期	0	0	0	0	0	1	0
俄亥俄	0	1	0	0	0	1	0
现任	1	0	1	0	0	1	0
港	0	24	0	0	0	29	0
塞塞里	2	0	2	0	0	2	0
自个	2	0	0	1	0	2	0
机组	0	0	0	0	0	4	0
储备	0	0	0	0	0	4	0
民主	0	0	0	0	0	19	0
乡村	0	0	0	0	0	1	0
游戏机	0	0	0	0	0	3	0
以色列人	0	0	0	0	0	2	0
局面	0	0	0	0	0	18	0
家属们	1	0	1	0	0	2	1
macredo	0	1	0	0	0	1	0
听证会	0	0	0	0	0	3	0
手推车	0	0	0	0	0	2	0
混凝土	0	0	0	0	0	1	0
预算案	0	0	0	0	0	1	0
受害者	2	0	2	0	0	3	0
麦特·约翰逊	1	0	1	0	0	1	0
明年	0	0	0	0	0	35	0
东南亚	0	20	0	0	0	20	1
森喜郎	1	0	0	0	0	1	0
聚纺	0	5	0	0	0	5	0
居室	0	0	0	0	0	2	0
清	0	0	0	0	0	2	0
出版人	1	0	1	0	0	1	0
名曲	0	0	0	0	0	1	0
指示	0	0	0	0	0	6	0
林众仪	3	0	3	0	0	3	0
欠款	0	0	0	0	0	1	0
金融	0	0	0	0	0	5	0
员工	9	0	5	0	0	22	10
王军民	2	0	0	0	0	2	0
排湾族	0	0	0	0	0	2	0
巴拉	2	0	0	0	0	2	0
同期	0	0	0	0	0	7	0
李鹏	60	15	42	0	0	60	2
重阳节	0	0	0	0	0	2	0
交往	0	0	0	0	0	2	0
桃花源	0	3	0	0	0	3	0
迷梦	0	0	0	0	0	2	0
患者	0	0	0	0	0	9	0
科特迪瓦	0	2	0	0	0	2	0
陆家嘴	0	4	0	0	0	4	0
合作厂	0	1	0	0	0	0	0
贺礼	0	0	0	0	0	2	0
深夜	0	0	0	0	0	9	0
核心	0	0	0	0	0	2	0
年华	0	0	0	0	0	2	0
陈东升	6	5	0	0	0	6	0
根舍	1	0	0	0	0	1	0
层面	0	0	0	0	0	1	0
现代	0	0	0	0	0	3	0
七点四十	0	0	0	0	0	3	0
生涯	0	0	0	0	0	3	0
湖	1	4	0	1	0	5	0
关系	0	2	0	0	0	306	12
西藏人	0	0	0	0	0	1	0
陈筱梅	4	0	0	4	0	4	0
殿堂	1	0	1	0	0	3	1
东瀛	0	1	0	0	0	1	0
昼夜	0	0	0	0	0	1	0
工研院	0	1	0	0	0	0	0
伊格纳坚科	2	0	0	0	0	2	0
铁的事实	0	0	0	0	0	1	0
土牛庄	0	1	0	0	0	1	0
太空人	0	0	0	0	0	1	0
砖壁村	0	2	0	0	0	2	0
女生	2	0	0	1	0	3	0
占有率	0	0	0	0	0	2	0
煲锅	0	0	0	0	0	1	0
晚饭	0	0	0	0	0	2	0
品质	0	0	0	0	0	2	0
原理	0	0	0	0	0	1	0
中年族	0	0	0	0	0	3	0
母国	0	1	0	0	0	1	0
ｎｏｓｒａｗｌｔａｘ．ｏｒｇ	1	0	1	0	0	1	1
罗德	1	0	0	0	0	1	0
节考	0	0	0	0	0	2	0
stewart	1	0	1	1	0	1	0
评论者	0	0	0	0	0	2	0
效益	0	0	0	0	0	11	1
巴克达	2	2	0	0	0	2	0
佳绩	0	0	0	0	0	2	0
中仓乡	0	1	0	0	0	1	0
溪	0	6	0	0	0	6	0
合作区	0	0	0	0	0	3	0
空港	0	0	0	0	0	9	0
劳联产联	1	0	1	0	0	5	1
舒圣佑	1	0	0	0	0	1	0
会见	0	0	0	0	0	0	0
一环	0	0	0	0	0	1	0
什么样	0	0	0	0	0	0	0
中游	0	1	0	0	0	1	0
平反	0	0	0	0	0	2	0
sign	0	1	0	0	1	1	0
景区	0	0	0	0	0	2	0
王后	5	0	0	3	0	3	2
卢武铉	7	0	6	0	0	7	0
埃莉诺＊罗斯福	1	0	0	1	0	1	0
用法	0	0	0	0	0	3	0
庆典	0	0	0	0	0	2	0
杨子静	2	0	0	0	0	2	0
早产儿	2	0	0	2	0	2	0
仙女	5	0	0	5	0	6	0
飞往	0	0	0	0	0	1	0
飞弹	0	0	0	0	0	44	1
俄罗斯	58	298	46	0	0	298	23
丽江	0	2	0	0	0	2	0
估价	0	0	0	0	0	1	0
bingladen	0	0	0	0	0	1	0
开阔地	0	0	0	0	0	2	0
演播厅	0	0	0	0	0	1	0
奶瓶	0	0	0	0	0	6	0
平台	0	0	0	0	0	5	0
语法	0	0	0	0	0	2	0
选修课	0	0	0	0	0	1	0
福永圳	2	2	0	0	0	2	0
姆维鲁湖	0	0	0	0	0	1	0
查访	0	0	0	0	0	1	0
陈怡芬	3	0	0	3	0	3	0
过渡	0	0	0	0	0	15	0
保荐人	0	0	0	0	0	2	0
ｉｌｏｖｅｙｏｕ７７．．．．＠ｐｔｔ．ｃｃ	0	0	0	0	0	0	0
bpm	0	2	0	0	2	2	0
滇	0	1	0	0	0	1	0
徐忠奎	1	0	0	0	0	1	0
查维斯	3	0	0	0	0	3	0
智利	0	4	0	0	0	4	0
诉讼法	0	1	0	0	0	1	0
瓦塔拉	4	0	2	0	0	4	0
小慧	1	0	0	1	0	1	0
利智	4	0	0	0	0	4	0
动土	0	0	0	0	0	2	0
小鸟	2	0	2	0	0	3	0
局限	0	0	0	0	0	2	0
简介	0	0	0	0	0	1	0
底下	0	0	0	0	0	2	0
香烟盒	0	0	0	0	0	1	0
党纪	0	0	0	0	0	2	0
邦啼发镇	0	1	0	0	0	1	0
罢工	0	0	0	0	0	6	0
运动员村	0	0	0	0	0	3	0
成功	0	0	0	0	0	8	0
车票	0	0	0	0	0	1	0
象征	0	0	0	0	0	1	0
题字碑	0	0	0	0	0	1	0
钢铁厂	0	4	0	0	0	0	0
北势溪	0	2	0	0	0	2	0
刘枢	1	0	1	1	0	1	0
车祸	0	0	0	0	0	10	0
bbs	0	13	0	0	13	13	0
对接	0	0	0	0	0	20	0
人家	15	1	12	3	0	19	3
漫画书	0	0	0	0	0	2	0
苏加瓦瑞	4	0	2	0	0	4	0
妈里岛	0	2	0	0	0	2	0
文建会	0	2	0	0	0	0	0
进步	0	0	0	0	0	5	0
乌鲁木齐市	0	2	0	0	0	2	0
栖息地	0	0	0	0	0	1	0
说法	0	0	0	0	0	7	0
起点	0	0	0	0	0	2	0
运河	0	0	0	0	0	26	0
二十六日	0	0	0	0	0	3	2
ｍｅ	2	0	2	0	0	2	0
仰赖	0	0	0	0	0	1	0
获奖	1	0	1	0	0	3	0
初期	0	0	0	0	0	7	0
神灵们	1	0	1	0	0	1	1
民主化	0	0	0	0	0	1	0
健忘	0	0	0	0	0	2	0
观测	0	0	0	0	0	2	0
地下党	0	1	0	0	0	1	0
肝病	0	0	0	0	0	2	0
石化	4	4	0	0	0	4	4
共和党	11	29	9	0	0	22	9
陈博志	1	0	1	0	0	1	0
理事会	4	0	0	0	0	4	4
china－sss．com	0	0	0	0	0	1	0
九月	0	0	0	0	0	15	2
刚果	0	0	0	0	0	3	0
哈克	1	0	0	0	0	1	0
幼儿	0	0	0	0	0	1	0
绣洞	0	0	0	0	0	3	0
境地	0	0	0	0	0	2	0
中心点	0	0	0	0	0	2	0
小鱼	1	0	0	0	0	1	0
版神	0	0	0	0	0	2	0
请求	0	0	0	0	0	4	0
地级市	0	1	0	0	0	1	0
民众	22	2	22	0	0	88	21
歌曲	0	0	0	0	0	6	0
集中地	0	0	0	0	0	2	0
月薪	0	0	0	0	0	1	0
时报	0	16	0	0	0	8	0
机群	0	0	0	0	0	1	0
王英凡	1	0	1	0	0	1	0
计算机	0	0	0	0	0	1	0
学界	0	0	0	0	0	2	0
电气	0	0	0	0	0	2	0
戏院	0	0	0	0	0	1	0
同样	0	0	0	0	0	1	0
后门儿	0	0	0	0	0	1	0
作者	15	0	6	1	0	20	3
达吉斯．巴万	1	0	1	0	0	1	0
铼德	23	23	0	0	0	23	23
乐玛立子	1	0	0	0	0	1	0
伊桑·里格斯	1	0	0	0	0	1	0
医务所	2	0	2	0	0	4	2
东帝汶	0	1	0	0	0	1	0
常委	3	0	1	0	0	7	1
国境线	0	0	0	0	0	2	2
马力鲁滨逊	1	0	0	0	0	1	0
戈尔巴乔夫	2	0	0	0	0	2	0
史前陶	0	0	0	0	0	19	0
澳	0	30	0	0	0	30	13
后果	0	1	0	0	0	1	0
判断	0	0	0	0	0	2	0
利库德	0	3	0	0	0	3	0
阿尔卑斯山	0	2	0	0	0	2	0
ｎｏｓｒａｗｌｔａｘ	1	0	1	0	0	1	1
学生	45	0	33	8	0	61	15
受访者	1	0	1	0	0	1	1
鸡只	0	0	0	0	0	2	0
社会党	0	0	0	0	0	6	0
采购团	2	2	0	0	0	2	2
民俗	0	0	0	0	0	1	0
澳方	0	2	0	0	0	2	0
仪器	0	3	0	0	0	3	0
以国	0	1	0	0	0	1	0
印章	0	0	0	0	0	4	0
厕所楼	0	0	0	0	0	3	0
宪法	0	0	0	0	0	10	0
产业化	0	0	0	0	0	6	0
霜子	11	0	2	8	0	11	2
西瓜	0	0	0	0	0	1	0
华约	0	1	0	0	0	0	0
试点	0	0	0	0	0	10	0
澳门人	0	8	0	0	0	8	0
加国	0	1	0	0	0	1	0
殡仪馆	0	0	0	0	0	6	0
大卫·马丁	1	0	1	0	0	1	0
国贸桥	0	0	0	0	0	2	0
猪年	0	0	0	0	0	2	0
黄石成	3	0	0	0	0	3	0
汉语	0	0	0	0	0	4	0
南阳街	0	2	0	0	0	2	0
英照	1	0	0	0	0	1	0
五角大楼	0	15	0	0	0	18	0
十二号	0	0	0	0	0	3	0
机缘	0	0	0	0	0	1	0
产业区	0	0	0	0	0	2	0
印度尼西亚	0	1	0	0	0	1	0
鲜花	0	0	0	0	0	2	0
暑假	0	0	0	0	0	1	0
性侵害	0	0	0	0	0	2	0
农民们	0	0	0	0	0	1	1
乌石港	0	0	0	0	0	2	0
伊万诺夫	10	0	5	0	0	10	0
店亭	0	0	0	0	0	2	0
发布会	0	0	0	0	0	8	0
工程处	3	3	3	0	0	3	3
女的	0	0	0	0	0	4	0
北科大	0	2	0	0	0	2	0
争执	0	0	0	0	0	1	0
古苏姆	2	0	0	2	0	2	0
任命	0	0	0	0	0	0	0
主殿	0	0	0	0	0	2	0
东光路	0	2	0	0	0	2	0
南通社	0	7	0	0	0	5	0
复苏	0	0	0	0	0	2	0
清香	0	0	0	0	0	1	0
共和军	0	6	0	0	0	6	0
病院	0	0	0	0	0	1	0
华纳	0	0	0	0	0	2	0
罗平	0	3	0	0	0	3	0
寻找	0	0	0	0	0	0	0
罗干	1	0	0	0	0	1	0
爱美	1	0	0	0	0	3	0
温哥华市	0	2	0	0	0	2	0
尤希昆	3	0	0	0	0	3	0
气	0	0	0	0	0	7	0
造成	0	0	0	0	0	1	0
张维迎	1	0	0	0	0	1	0
杨斌斌	7	0	4	0	0	7	1
爱好者	0	0	0	0	0	4	0
民	0	0	0	0	0	6	0
沙阿斯	1	0	0	0	0	1	0
生产线	0	0	0	0	0	2	0
邹家华	5	0	4	0	0	4	1
氏	0	0	0	0	0	5	0
与会者	1	0	1	0	0	6	1
局长	17	6	2	1	0	26	0
成长	0	0	0	0	0	4	0
大好人	1	0	0	1	0	1	1
我军	0	0	0	0	0	3	0
桂花	0	0	0	0	0	2	0
１０月份	0	0	0	0	0	3	0
数据库	0	0	0	0	0	4	0
项链儿	0	0	0	0	0	1	0
